"Gene_Id","padj","logFC","status","source_file"
"201602_s_at",0.5867,0.2077082,"Not_Significant","DEGs_Data_2.csv"
"228082_at",0.586766,0.5780953,"Not_Significant","DEGs_Data_2.csv"
"210504_at",0.58681,-0.27906,"Not_Significant","DEGs_Data_2.csv"
"1556717_at",0.586859,-0.4399813,"Not_Significant","DEGs_Data_2.csv"
"203301_s_at",0.586866,0.1162995,"Not_Significant","DEGs_Data_2.csv"
"219101_x_at",0.586905,-0.5931036,"Not_Significant","DEGs_Data_2.csv"
"206105_at",0.586906,0.5372944,"Not_Significant","DEGs_Data_2.csv"
"208170_s_at",0.586927,-0.656374,"Not_Significant","DEGs_Data_2.csv"
"204370_at",0.586971,0.1448176,"Not_Significant","DEGs_Data_2.csv"
"230331_at",0.586973,-0.5190833,"Not_Significant","DEGs_Data_2.csv"
"202655_at",0.586974,-0.2392155,"Not_Significant","DEGs_Data_2.csv"
"216060_s_at",0.586999,0.2093492,"Not_Significant","DEGs_Data_2.csv"
"229045_at",0.587027,-0.5711852,"Not_Significant","DEGs_Data_2.csv"
"213941_x_at",0.587027,-0.1117468,"Not_Significant","DEGs_Data_2.csv"
"227501_at",0.587027,0.2107681,"Not_Significant","DEGs_Data_2.csv"
"1555412_at",0.587027,-0.5465064,"Not_Significant","DEGs_Data_2.csv"
"1560542_at",0.587027,0.4952755,"Not_Significant","DEGs_Data_2.csv"
"210604_at",0.587119,0.5909448,"Not_Significant","DEGs_Data_2.csv"
"1561420_a_at",0.587119,-0.6011683,"Not_Significant","DEGs_Data_2.csv"
"202330_s_at",0.587119,0.2128222,"Not_Significant","DEGs_Data_2.csv"
"212434_at",0.587127,-0.1764501,"Not_Significant","DEGs_Data_2.csv"
"241673_x_at",0.587128,0.5789518,"Not_Significant","DEGs_Data_2.csv"
"202896_s_at",0.587205,0.1909324,"Not_Significant","DEGs_Data_2.csv"
"1568603_at",0.587282,-0.9028322,"Not_Significant","DEGs_Data_2.csv"
"211489_at",0.587337,-0.5841354,"Not_Significant","DEGs_Data_2.csv"
"220166_at",0.5874,0.3256352,"Not_Significant","DEGs_Data_2.csv"
"243982_at",0.587479,-0.1814395,"Not_Significant","DEGs_Data_2.csv"
"207913_at",0.587541,-0.6252567,"Not_Significant","DEGs_Data_2.csv"
"219441_s_at",0.587696,0.2403755,"Not_Significant","DEGs_Data_2.csv"
"233542_at",0.587715,-0.6807964,"Not_Significant","DEGs_Data_2.csv"
"219795_at",0.587715,0.7743176,"Not_Significant","DEGs_Data_2.csv"
"1561604_at",0.587715,-0.1956219,"Not_Significant","DEGs_Data_2.csv"
"1565347_s_at",0.587715,-0.5615324,"Not_Significant","DEGs_Data_2.csv"
"1561114_a_at",0.587715,-0.5714636,"Not_Significant","DEGs_Data_2.csv"
"216394_x_at",0.587715,-0.5200004,"Not_Significant","DEGs_Data_2.csv"
"222614_at",0.587745,-0.2496637,"Not_Significant","DEGs_Data_2.csv"
"226675_s_at",0.587786,-0.1872639,"Not_Significant","DEGs_Data_2.csv"
"218402_s_at",0.587791,-0.1852707,"Not_Significant","DEGs_Data_2.csv"
"203008_x_at",0.587791,0.2015167,"Not_Significant","DEGs_Data_2.csv"
"237026_at",0.587791,-0.4076192,"Not_Significant","DEGs_Data_2.csv"
"223816_at",0.587794,-0.6448688,"Not_Significant","DEGs_Data_2.csv"
"215204_at",0.587862,-0.156413,"Not_Significant","DEGs_Data_2.csv"
"202008_s_at",0.587862,-0.2277709,"Not_Significant","DEGs_Data_2.csv"
"205008_s_at",0.587921,0.3566805,"Not_Significant","DEGs_Data_2.csv"
"1557605_a_at",0.587944,-0.489813,"Not_Significant","DEGs_Data_2.csv"
"227619_at",0.587982,-0.3357591,"Not_Significant","DEGs_Data_2.csv"
"40837_at",0.587982,-0.3420642,"Not_Significant","DEGs_Data_2.csv"
"217876_at",0.587982,0.3401401,"Not_Significant","DEGs_Data_2.csv"
"241532_at",0.587982,0.5912359,"Not_Significant","DEGs_Data_2.csv"
"215929_at",0.587982,-0.5893689,"Not_Significant","DEGs_Data_2.csv"
"203511_s_at",0.587982,0.1244983,"Not_Significant","DEGs_Data_2.csv"
"207736_s_at",0.587998,-0.6177217,"Not_Significant","DEGs_Data_2.csv"
"226048_at",0.588005,0.1519129,"Not_Significant","DEGs_Data_2.csv"
"224275_at",0.588108,-0.6428539,"Not_Significant","DEGs_Data_2.csv"
"211257_x_at",0.588108,0.1108197,"Not_Significant","DEGs_Data_2.csv"
"202232_s_at",0.588108,0.1514848,"Not_Significant","DEGs_Data_2.csv"
"1554451_s_at",0.588108,0.163514,"Not_Significant","DEGs_Data_2.csv"
"1562416_at",0.588108,-0.2258307,"Not_Significant","DEGs_Data_2.csv"
"224012_at",0.588133,0.6254483,"Not_Significant","DEGs_Data_2.csv"
"232534_at",0.588163,-0.2670151,"Not_Significant","DEGs_Data_2.csv"
"211984_at",0.588163,-0.2221475,"Not_Significant","DEGs_Data_2.csv"
"213946_s_at",0.588197,0.5790225,"Not_Significant","DEGs_Data_2.csv"
"237276_at",0.588197,-0.454887,"Not_Significant","DEGs_Data_2.csv"
"208254_at",0.588197,-0.6166636,"Not_Significant","DEGs_Data_2.csv"
"209038_s_at",0.588197,-0.4645978,"Not_Significant","DEGs_Data_2.csv"
"231999_at",0.588308,-0.1395058,"Not_Significant","DEGs_Data_2.csv"
"201968_s_at",0.588308,-0.179831,"Not_Significant","DEGs_Data_2.csv"
"207825_s_at",0.588308,0.57713,"Not_Significant","DEGs_Data_2.csv"
"1570138_at",0.588308,-0.3607663,"Not_Significant","DEGs_Data_2.csv"
"230486_at",0.588384,0.4675386,"Not_Significant","DEGs_Data_2.csv"
"1566924_at",0.588421,-0.5281267,"Not_Significant","DEGs_Data_2.csv"
"1561484_at",0.588428,0.5219756,"Not_Significant","DEGs_Data_2.csv"
"212030_at",0.588428,0.1592319,"Not_Significant","DEGs_Data_2.csv"
"225443_at",0.588435,0.1251082,"Not_Significant","DEGs_Data_2.csv"
"206112_at",0.58845,0.5914367,"Not_Significant","DEGs_Data_2.csv"
"244878_at",0.58845,-0.2544488,"Not_Significant","DEGs_Data_2.csv"
"238538_at",0.588453,0.1257468,"Not_Significant","DEGs_Data_2.csv"
"218081_at",0.588453,0.5279869,"Not_Significant","DEGs_Data_2.csv"
"1559031_at",0.588453,-0.3723631,"Not_Significant","DEGs_Data_2.csv"
"244887_at",0.588453,-0.6957273,"Not_Significant","DEGs_Data_2.csv"
"218837_s_at",0.588453,0.1956557,"Not_Significant","DEGs_Data_2.csv"
"241103_at",0.588453,-0.5859486,"Not_Significant","DEGs_Data_2.csv"
"218628_at",0.588507,-0.145963,"Not_Significant","DEGs_Data_2.csv"
"201034_at",0.58855,-0.1696197,"Not_Significant","DEGs_Data_2.csv"
"1557133_at",0.58855,-0.7664123,"Not_Significant","DEGs_Data_2.csv"
"1556075_at",0.58855,-0.5338103,"Not_Significant","DEGs_Data_2.csv"
"232799_at",0.58855,-0.5039526,"Not_Significant","DEGs_Data_2.csv"
"1559617_at",0.588577,-0.7054552,"Not_Significant","DEGs_Data_2.csv"
"229405_at",0.588587,0.4082274,"Not_Significant","DEGs_Data_2.csv"
"228363_at",0.588602,0.1551779,"Not_Significant","DEGs_Data_2.csv"
"35846_at",0.588602,-0.2354557,"Not_Significant","DEGs_Data_2.csv"
"1568941_a_at",0.588615,-0.2605337,"Not_Significant","DEGs_Data_2.csv"
"214786_at",0.588649,-0.2477405,"Not_Significant","DEGs_Data_2.csv"
"1570452_at",0.58865,-0.7481221,"Not_Significant","DEGs_Data_2.csv"
"228739_at",0.58865,0.4023293,"Not_Significant","DEGs_Data_2.csv"
"234456_at",0.58865,0.5596102,"Not_Significant","DEGs_Data_2.csv"
"232388_at",0.588667,-0.5460126,"Not_Significant","DEGs_Data_2.csv"
"230801_at",0.588837,-0.4283641,"Not_Significant","DEGs_Data_2.csv"
"214881_s_at",0.588837,0.3006556,"Not_Significant","DEGs_Data_2.csv"
"222741_s_at",0.588837,0.1692474,"Not_Significant","DEGs_Data_2.csv"
"1559132_at",0.588837,0.202537,"Not_Significant","DEGs_Data_2.csv"
"1570394_at",0.588882,-0.1869879,"Not_Significant","DEGs_Data_2.csv"
"219475_at",0.588899,0.4407412,"Not_Significant","DEGs_Data_2.csv"
"243568_at",0.589059,-0.1838866,"Not_Significant","DEGs_Data_2.csv"
"1552628_a_at",0.589083,0.1535646,"Not_Significant","DEGs_Data_2.csv"
"217704_x_at",0.589083,0.2975732,"Not_Significant","DEGs_Data_2.csv"
"207735_at",0.589125,-0.217716,"Not_Significant","DEGs_Data_2.csv"
"234712_at",0.589174,0.5069329,"Not_Significant","DEGs_Data_2.csv"
"243807_at",0.589174,-0.1780643,"Not_Significant","DEGs_Data_2.csv"
"229633_at",0.589174,-0.1477575,"Not_Significant","DEGs_Data_2.csv"
"208184_s_at",0.589204,0.1511256,"Not_Significant","DEGs_Data_2.csv"
"213176_s_at",0.589204,0.5604798,"Not_Significant","DEGs_Data_2.csv"
"38069_at",0.589245,-0.1688818,"Not_Significant","DEGs_Data_2.csv"
"208263_at",0.589253,-0.2374402,"Not_Significant","DEGs_Data_2.csv"
"236046_at",0.589253,0.2297982,"Not_Significant","DEGs_Data_2.csv"
"1562028_at",0.589253,-0.7391807,"Not_Significant","DEGs_Data_2.csv"
"211425_x_at",0.589253,-0.7442866,"Not_Significant","DEGs_Data_2.csv"
"222174_at",0.589253,0.4128852,"Not_Significant","DEGs_Data_2.csv"
"242753_x_at",0.589253,0.3252114,"Not_Significant","DEGs_Data_2.csv"
"231762_at",0.589255,-0.8165161,"Not_Significant","DEGs_Data_2.csv"
"210684_s_at",0.589255,-0.443879,"Not_Significant","DEGs_Data_2.csv"
"237361_at",0.589267,-0.5210251,"Not_Significant","DEGs_Data_2.csv"
"206073_at",0.589267,0.4512737,"Not_Significant","DEGs_Data_2.csv"
"212175_s_at",0.589284,-0.1880995,"Not_Significant","DEGs_Data_2.csv"
"215656_at",0.589354,-0.4926923,"Not_Significant","DEGs_Data_2.csv"
"1559924_at",0.589354,-0.4910821,"Not_Significant","DEGs_Data_2.csv"
"213184_at",0.589354,0.1567994,"Not_Significant","DEGs_Data_2.csv"
"227568_at",0.589376,0.3000669,"Not_Significant","DEGs_Data_2.csv"
"221109_at",0.589438,-0.2225811,"Not_Significant","DEGs_Data_2.csv"
"234465_at",0.589438,0.302176,"Not_Significant","DEGs_Data_2.csv"
"219688_at",0.589474,0.1680513,"Not_Significant","DEGs_Data_2.csv"
"230515_at",0.589474,-0.5546959,"Not_Significant","DEGs_Data_2.csv"
"220300_at",0.589481,0.3095185,"Not_Significant","DEGs_Data_2.csv"
"236447_at",0.589481,-0.4966499,"Not_Significant","DEGs_Data_2.csv"
"218985_at",0.589481,0.2856954,"Not_Significant","DEGs_Data_2.csv"
"1563513_at",0.58951,-0.5149612,"Not_Significant","DEGs_Data_2.csv"
"223688_s_at",0.589537,-0.4743967,"Not_Significant","DEGs_Data_2.csv"
"203171_s_at",0.589547,0.1479398,"Not_Significant","DEGs_Data_2.csv"
"1568867_x_at",0.589583,-0.2097592,"Not_Significant","DEGs_Data_2.csv"
"1555685_at",0.589583,-0.1881067,"Not_Significant","DEGs_Data_2.csv"
"1552535_at",0.589586,0.4640975,"Not_Significant","DEGs_Data_2.csv"
"207138_at",0.58972,-0.582004,"Not_Significant","DEGs_Data_2.csv"
"208755_x_at",0.589721,-0.1023158,"Not_Significant","DEGs_Data_2.csv"
"1555353_at",0.589729,-0.4945127,"Not_Significant","DEGs_Data_2.csv"
"215668_s_at",0.589744,-0.3863008,"Not_Significant","DEGs_Data_2.csv"
"241778_at",0.589744,-0.348357,"Not_Significant","DEGs_Data_2.csv"
"1552667_a_at",0.589752,0.5518553,"Not_Significant","DEGs_Data_2.csv"
"1556250_at",0.589777,-0.5348491,"Not_Significant","DEGs_Data_2.csv"
"218332_at",0.589777,-0.5680645,"Not_Significant","DEGs_Data_2.csv"
"218514_at",0.589777,-0.1404921,"Not_Significant","DEGs_Data_2.csv"
"1557146_a_at",0.589864,-0.6367922,"Not_Significant","DEGs_Data_2.csv"
"203302_at",0.589864,0.1428846,"Not_Significant","DEGs_Data_2.csv"
"237660_at",0.589885,-0.4444528,"Not_Significant","DEGs_Data_2.csv"
"240328_at",0.589885,-0.4540309,"Not_Significant","DEGs_Data_2.csv"
"236383_at",0.589885,-0.3662654,"Not_Significant","DEGs_Data_2.csv"
"210938_at",0.589885,0.555209,"Not_Significant","DEGs_Data_2.csv"
"208735_s_at",0.589885,-0.1549335,"Not_Significant","DEGs_Data_2.csv"
"1554961_at",0.589885,0.4675318,"Not_Significant","DEGs_Data_2.csv"
"231482_at",0.589885,0.4875914,"Not_Significant","DEGs_Data_2.csv"
"201193_at",0.589885,-0.1959564,"Not_Significant","DEGs_Data_2.csv"
"210760_x_at",0.589885,-0.3226559,"Not_Significant","DEGs_Data_2.csv"
"205789_at",0.589946,-0.3549704,"Not_Significant","DEGs_Data_2.csv"
"1558937_s_at",0.589967,-0.2333233,"Not_Significant","DEGs_Data_2.csv"
"203978_at",0.589971,-0.1243086,"Not_Significant","DEGs_Data_2.csv"
"1555272_at",0.589997,0.1713678,"Not_Significant","DEGs_Data_2.csv"
"217229_at",0.59002,-0.712338,"Not_Significant","DEGs_Data_2.csv"
"1555564_a_at",0.590068,0.3232473,"Not_Significant","DEGs_Data_2.csv"
"1556817_a_at",0.590081,-0.2932431,"Not_Significant","DEGs_Data_2.csv"
"209870_s_at",0.590102,0.3623849,"Not_Significant","DEGs_Data_2.csv"
"213191_at",0.590102,-0.2458075,"Not_Significant","DEGs_Data_2.csv"
"235482_at",0.590102,0.1862665,"Not_Significant","DEGs_Data_2.csv"
"204321_at",0.590117,-0.2116995,"Not_Significant","DEGs_Data_2.csv"
"213525_at",0.590117,0.3254591,"Not_Significant","DEGs_Data_2.csv"
"204105_s_at",0.590258,0.2576591,"Not_Significant","DEGs_Data_2.csv"
"206895_at",0.590258,-0.704912,"Not_Significant","DEGs_Data_2.csv"
"1553313_s_at",0.590258,0.1773127,"Not_Significant","DEGs_Data_2.csv"
"1562399_at",0.590258,0.4177984,"Not_Significant","DEGs_Data_2.csv"
"218326_s_at",0.590301,-0.273043,"Not_Significant","DEGs_Data_2.csv"
"230525_at",0.590301,-0.4278879,"Not_Significant","DEGs_Data_2.csv"
"226500_at",0.590301,0.1769676,"Not_Significant","DEGs_Data_2.csv"
"211127_x_at",0.590301,-0.31711,"Not_Significant","DEGs_Data_2.csv"
"227526_at",0.590301,0.3353932,"Not_Significant","DEGs_Data_2.csv"
"233223_at",0.590301,-0.2204609,"Not_Significant","DEGs_Data_2.csv"
"244671_at",0.590301,0.5818712,"Not_Significant","DEGs_Data_2.csv"
"240290_at",0.590301,-0.4804171,"Not_Significant","DEGs_Data_2.csv"
"222220_s_at",0.590355,-0.2328911,"Not_Significant","DEGs_Data_2.csv"
"1563611_at",0.590399,-0.3242687,"Not_Significant","DEGs_Data_2.csv"
"239760_at",0.590435,0.2854109,"Not_Significant","DEGs_Data_2.csv"
"238908_at",0.590435,0.1999206,"Not_Significant","DEGs_Data_2.csv"
"235127_at",0.59052,-0.9217481,"Not_Significant","DEGs_Data_2.csv"
"203610_s_at",0.59052,0.1558743,"Not_Significant","DEGs_Data_2.csv"
"239954_at",0.59052,0.1579496,"Not_Significant","DEGs_Data_2.csv"
"214338_at",0.59052,0.3159717,"Not_Significant","DEGs_Data_2.csv"
"232256_s_at",0.59052,-0.1863967,"Not_Significant","DEGs_Data_2.csv"
"1569361_a_at",0.59052,-0.4605726,"Not_Significant","DEGs_Data_2.csv"
"1570295_at",0.590539,-0.486207,"Not_Significant","DEGs_Data_2.csv"
"243538_at",0.590575,0.3293351,"Not_Significant","DEGs_Data_2.csv"
"235365_at",0.590582,0.1638328,"Not_Significant","DEGs_Data_2.csv"
"208926_at",0.590616,0.2567736,"Not_Significant","DEGs_Data_2.csv"
"218234_at",0.590616,-0.2129345,"Not_Significant","DEGs_Data_2.csv"
"221549_at",0.590633,0.1454798,"Not_Significant","DEGs_Data_2.csv"
"222822_s_at",0.590697,-0.4397475,"Not_Significant","DEGs_Data_2.csv"
"230066_at",0.590697,-0.4795629,"Not_Significant","DEGs_Data_2.csv"
"223874_at",0.590697,-0.2129366,"Not_Significant","DEGs_Data_2.csv"
"233938_at",0.590697,-0.5879754,"Not_Significant","DEGs_Data_2.csv"
"213091_at",0.590745,-0.2779535,"Not_Significant","DEGs_Data_2.csv"
"1570342_at",0.590745,0.4045924,"Not_Significant","DEGs_Data_2.csv"
"221796_at",0.590745,0.4794923,"Not_Significant","DEGs_Data_2.csv"
"224447_s_at",0.590745,0.4486725,"Not_Significant","DEGs_Data_2.csv"
"1570250_at",0.590745,-0.6083697,"Not_Significant","DEGs_Data_2.csv"
"219884_at",0.590745,-0.2035437,"Not_Significant","DEGs_Data_2.csv"
"241040_at",0.590776,-0.4935726,"Not_Significant","DEGs_Data_2.csv"
"1569833_at",0.590776,-0.3832795,"Not_Significant","DEGs_Data_2.csv"
"243664_at",0.590852,-0.1409455,"Not_Significant","DEGs_Data_2.csv"
"214893_x_at",0.590874,-0.5597146,"Not_Significant","DEGs_Data_2.csv"
"236139_at",0.590874,-0.1997172,"Not_Significant","DEGs_Data_2.csv"
"1569496_s_at",0.590874,-0.1812352,"Not_Significant","DEGs_Data_2.csv"
"234744_x_at",0.590874,0.3275698,"Not_Significant","DEGs_Data_2.csv"
"1554588_a_at",0.590874,0.212502,"Not_Significant","DEGs_Data_2.csv"
"1552770_s_at",0.590874,0.2652585,"Not_Significant","DEGs_Data_2.csv"
"240226_at",0.591189,-0.3119486,"Not_Significant","DEGs_Data_2.csv"
"218362_s_at",0.591286,-0.1615633,"Not_Significant","DEGs_Data_2.csv"
"1554818_s_at",0.59129,0.4664845,"Not_Significant","DEGs_Data_2.csv"
"1557677_a_at",0.591326,-0.4046599,"Not_Significant","DEGs_Data_2.csv"
"238237_at",0.591378,-0.6972186,"Not_Significant","DEGs_Data_2.csv"
"227624_at",0.591378,-0.1867295,"Not_Significant","DEGs_Data_2.csv"
"216268_s_at",0.591557,-0.2021068,"Not_Significant","DEGs_Data_2.csv"
"1561228_at",0.591557,0.4505349,"Not_Significant","DEGs_Data_2.csv"
"204845_s_at",0.591557,0.5206436,"Not_Significant","DEGs_Data_2.csv"
"200941_at",0.591557,-0.1484242,"Not_Significant","DEGs_Data_2.csv"
"1557018_a_at",0.591571,-0.2978133,"Not_Significant","DEGs_Data_2.csv"
"237998_at",0.591591,0.5283218,"Not_Significant","DEGs_Data_2.csv"
"216828_at",0.591591,0.2451473,"Not_Significant","DEGs_Data_2.csv"
"1552950_at",0.591591,0.6631913,"Not_Significant","DEGs_Data_2.csv"
"228916_at",0.591591,0.1527887,"Not_Significant","DEGs_Data_2.csv"
"216465_at",0.591591,-0.5995108,"Not_Significant","DEGs_Data_2.csv"
"228876_at",0.591591,0.4336782,"Not_Significant","DEGs_Data_2.csv"
"233457_at",0.591631,-0.6581537,"Not_Significant","DEGs_Data_2.csv"
"214183_s_at",0.59164,0.4955431,"Not_Significant","DEGs_Data_2.csv"
"221408_x_at",0.59164,0.6051645,"Not_Significant","DEGs_Data_2.csv"
"1555213_a_at",0.59164,0.557569,"Not_Significant","DEGs_Data_2.csv"
"219084_at",0.59164,-0.1802621,"Not_Significant","DEGs_Data_2.csv"
"217495_x_at",0.591745,-0.4838224,"Not_Significant","DEGs_Data_2.csv"
"224651_at",0.591745,-0.1356169,"Not_Significant","DEGs_Data_2.csv"
"214879_x_at",0.591745,0.1504868,"Not_Significant","DEGs_Data_2.csv"
"208375_at",0.591745,0.560203,"Not_Significant","DEGs_Data_2.csv"
"232008_s_at",0.591823,0.1577097,"Not_Significant","DEGs_Data_2.csv"
"1565936_a_at",0.591856,-0.5228574,"Not_Significant","DEGs_Data_2.csv"
"242413_at",0.59186,-0.1962594,"Not_Significant","DEGs_Data_2.csv"
"1559139_at",0.59186,-0.2256561,"Not_Significant","DEGs_Data_2.csv"
"228808_s_at",0.59186,-0.4314719,"Not_Significant","DEGs_Data_2.csv"
"207594_s_at",0.59186,-0.2208547,"Not_Significant","DEGs_Data_2.csv"
"228310_at",0.59186,-0.333285,"Not_Significant","DEGs_Data_2.csv"
"1555603_at",0.59186,-0.6959644,"Not_Significant","DEGs_Data_2.csv"
"1570405_at",0.59186,-0.5196266,"Not_Significant","DEGs_Data_2.csv"
"243169_at",0.592042,-0.3972155,"Not_Significant","DEGs_Data_2.csv"
"201270_x_at",0.59217,0.1457351,"Not_Significant","DEGs_Data_2.csv"
"204178_s_at",0.592181,0.1600172,"Not_Significant","DEGs_Data_2.csv"
"1554443_s_at",0.59221,-0.4892616,"Not_Significant","DEGs_Data_2.csv"
"207082_at",0.59221,-0.4306023,"Not_Significant","DEGs_Data_2.csv"
"220977_x_at",0.59221,-0.1871857,"Not_Significant","DEGs_Data_2.csv"
"217736_s_at",0.592241,-0.1644198,"Not_Significant","DEGs_Data_2.csv"
"241843_at",0.592257,-0.1606462,"Not_Significant","DEGs_Data_2.csv"
"233506_at",0.59227,-0.1744317,"Not_Significant","DEGs_Data_2.csv"
"1552811_at",0.592271,0.3576888,"Not_Significant","DEGs_Data_2.csv"
"233680_at",0.592271,-0.612186,"Not_Significant","DEGs_Data_2.csv"
"241141_at",0.592271,0.6387366,"Not_Significant","DEGs_Data_2.csv"
"229093_at",0.59238,-0.6441357,"Not_Significant","DEGs_Data_2.csv"
"206934_at",0.59238,0.5208356,"Not_Significant","DEGs_Data_2.csv"
"205538_at",0.59238,-0.3656155,"Not_Significant","DEGs_Data_2.csv"
"202834_at",0.5924,0.3756099,"Not_Significant","DEGs_Data_2.csv"
"1557845_at",0.592539,-0.5061096,"Not_Significant","DEGs_Data_2.csv"
"210072_at",0.592574,-0.7399152,"Not_Significant","DEGs_Data_2.csv"
"202472_at",0.592578,-0.1695246,"Not_Significant","DEGs_Data_2.csv"
"233601_at",0.59258,-0.3546628,"Not_Significant","DEGs_Data_2.csv"
"220053_at",0.59258,-0.2829853,"Not_Significant","DEGs_Data_2.csv"
"1566491_at",0.59258,-0.2488844,"Not_Significant","DEGs_Data_2.csv"
"1558588_at",0.59258,0.3875937,"Not_Significant","DEGs_Data_2.csv"
"229646_at",0.592626,-0.6018005,"Not_Significant","DEGs_Data_2.csv"
"242451_x_at",0.592665,0.2007379,"Not_Significant","DEGs_Data_2.csv"
"1556180_at",0.592674,-0.2229165,"Not_Significant","DEGs_Data_2.csv"
"214574_x_at",0.592792,0.1994743,"Not_Significant","DEGs_Data_2.csv"
"233254_x_at",0.592826,-0.1662997,"Not_Significant","DEGs_Data_2.csv"
"216286_at",0.592826,-0.2919157,"Not_Significant","DEGs_Data_2.csv"
"214640_at",0.592838,-0.5635942,"Not_Significant","DEGs_Data_2.csv"
"228613_at",0.592915,0.2660964,"Not_Significant","DEGs_Data_2.csv"
"240968_at",0.592984,0.4203129,"Not_Significant","DEGs_Data_2.csv"
"233892_at",0.592997,-0.4151884,"Not_Significant","DEGs_Data_2.csv"
"209342_s_at",0.593015,0.1948203,"Not_Significant","DEGs_Data_2.csv"
"1568735_at",0.593015,-0.7696061,"Not_Significant","DEGs_Data_2.csv"
"232271_at",0.593018,-0.3080168,"Not_Significant","DEGs_Data_2.csv"
"65521_at",0.593049,-0.2204844,"Not_Significant","DEGs_Data_2.csv"
"207666_x_at",0.593049,0.6343677,"Not_Significant","DEGs_Data_2.csv"
"224383_at",0.593057,-0.7004684,"Not_Significant","DEGs_Data_2.csv"
"217112_at",0.593135,-0.4897449,"Not_Significant","DEGs_Data_2.csv"
"1567906_at",0.593199,0.5165494,"Not_Significant","DEGs_Data_2.csv"
"204847_at",0.593205,0.1267121,"Not_Significant","DEGs_Data_2.csv"
"202884_s_at",0.593225,-0.2476824,"Not_Significant","DEGs_Data_2.csv"
"208706_s_at",0.593249,-0.1192593,"Not_Significant","DEGs_Data_2.csv"
"226463_at",0.59326,0.2123918,"Not_Significant","DEGs_Data_2.csv"
"201288_at",0.59326,0.2297098,"Not_Significant","DEGs_Data_2.csv"
"233751_at",0.59326,-0.4394936,"Not_Significant","DEGs_Data_2.csv"
"238286_at",0.59326,-0.461436,"Not_Significant","DEGs_Data_2.csv"
"230477_at",0.59326,0.4250621,"Not_Significant","DEGs_Data_2.csv"
"223550_s_at",0.593305,-0.6995833,"Not_Significant","DEGs_Data_2.csv"
"1559939_at",0.593305,-0.6092397,"Not_Significant","DEGs_Data_2.csv"
"1567280_at",0.593305,-0.6694317,"Not_Significant","DEGs_Data_2.csv"
"1561431_at",0.593317,-0.8325817,"Not_Significant","DEGs_Data_2.csv"
"1569351_at",0.593317,-0.4814461,"Not_Significant","DEGs_Data_2.csv"
"1564012_at",0.593317,-0.5884451,"Not_Significant","DEGs_Data_2.csv"
"205878_at",0.593317,-0.2362285,"Not_Significant","DEGs_Data_2.csv"
"222365_at",0.593317,-0.304858,"Not_Significant","DEGs_Data_2.csv"
"223485_at",0.593387,-0.1512421,"Not_Significant","DEGs_Data_2.csv"
"1556808_at",0.593387,0.4070146,"Not_Significant","DEGs_Data_2.csv"
"234961_at",0.593387,-0.5459846,"Not_Significant","DEGs_Data_2.csv"
"243972_at",0.593387,0.6209741,"Not_Significant","DEGs_Data_2.csv"
"235472_at",0.593425,-0.2090303,"Not_Significant","DEGs_Data_2.csv"
"238569_at",0.593449,0.2085665,"Not_Significant","DEGs_Data_2.csv"
"219075_at",0.593561,0.42954,"Not_Significant","DEGs_Data_2.csv"
"201503_at",0.593567,0.1386108,"Not_Significant","DEGs_Data_2.csv"
"222280_at",0.593567,0.1469224,"Not_Significant","DEGs_Data_2.csv"
"235786_at",0.593567,-0.1599254,"Not_Significant","DEGs_Data_2.csv"
"206367_at",0.593567,-0.541211,"Not_Significant","DEGs_Data_2.csv"
"224265_s_at",0.593567,0.4626476,"Not_Significant","DEGs_Data_2.csv"
"1569490_at",0.593591,0.1654959,"Not_Significant","DEGs_Data_2.csv"
"208474_at",0.593594,-0.5014318,"Not_Significant","DEGs_Data_2.csv"
"215151_at",0.593641,0.4299966,"Not_Significant","DEGs_Data_2.csv"
"235027_at",0.593678,-0.3997857,"Not_Significant","DEGs_Data_2.csv"
"1552988_at",0.593678,0.5830309,"Not_Significant","DEGs_Data_2.csv"
"226767_s_at",0.593685,-0.2594099,"Not_Significant","DEGs_Data_2.csv"
"231141_at",0.593714,-0.504893,"Not_Significant","DEGs_Data_2.csv"
"1565763_at",0.593763,0.3031989,"Not_Significant","DEGs_Data_2.csv"
"1552943_at",0.593763,-0.6385635,"Not_Significant","DEGs_Data_2.csv"
"201639_s_at",0.593763,0.2210241,"Not_Significant","DEGs_Data_2.csv"
"243026_x_at",0.593763,-0.1331815,"Not_Significant","DEGs_Data_2.csv"
"242305_at",0.593763,-0.2331618,"Not_Significant","DEGs_Data_2.csv"
"203704_s_at",0.593763,-0.134655,"Not_Significant","DEGs_Data_2.csv"
"244718_at",0.593812,-0.5553298,"Not_Significant","DEGs_Data_2.csv"
"1553582_a_at",0.593847,-0.3916776,"Not_Significant","DEGs_Data_2.csv"
"202811_at",0.593907,-0.1759234,"Not_Significant","DEGs_Data_2.csv"
"240346_at",0.593908,0.3226339,"Not_Significant","DEGs_Data_2.csv"
"224848_at",0.594017,-0.1901661,"Not_Significant","DEGs_Data_2.csv"
"203761_at",0.594017,0.2807077,"Not_Significant","DEGs_Data_2.csv"
"235453_at",0.594017,-0.2209824,"Not_Significant","DEGs_Data_2.csv"
"239124_at",0.594039,-0.14419,"Not_Significant","DEGs_Data_2.csv"
"1561574_at",0.594076,0.8058157,"Not_Significant","DEGs_Data_2.csv"
